37.240089,126.77382666666666
37.240089166666664,126.7738265
37.240089166666664,126.7738265
37.240089166666664,126.7738265
37.240089,126.77382683333332
37.240088,126.77382916666666
37.24008533333333,126.77383466666667
37.240081333333336,126.77384433333333
37.2400775,126.773854
37.240074,126.77386283333333
37.24007033333333,126.773872
37.24006683333334,126.77388133333334
37.24006416666667,126.77388833333335
37.24006216666667,126.77389366666667
37.24005966666667,126.77389966666667
37.240057166666666,126.77390599999998
37.240054,126.77391383333334
37.240050833333335,126.77392200000001
37.24004816666666,126.77392900000001
37.240045499999994,126.77393616666669
37.240042833333334,126.77394316666665
37.24004083333333,126.77394816666668
37.24003833333334,126.77395416666668
37.240036333333336,126.77395933333334
37.240033833333335,126.77396533333334
37.240031333333334,126.77397133333334
37.240028,126.77397933333332
37.2400245,126.77398816666667
37.24002216666667,126.77399366666666
37.24001966666666,126.77399983333335
37.24001833333333,126.77400316666666
37.24001583333334,126.77400933333332
37.24001333333333,126.77401533333332
37.24001,126.77402316666667
37.24000766666666,126.77402849999999
37.240005333333336,126.774034
37.24000283333333,126.77404
37.240000499999994,126.77404533333332
37.2399985,126.77405016666668
37.239996166666664,126.77405599999999
37.2399935,126.77406216666668
37.23999116666666,126.7740675
37.23998916666667,126.77407233333334
37.239986333333334,126.77407900000001
37.23998233333334,126.77408866666669
37.23997933333333,126.77409616666667
37.239976666666664,126.77410300000001
37.23997416666667,126.77410983333333
37.23997116666667,126.77411766666667
37.23996833333333,126.77412483333335
37.239965500000004,126.77413200000001
37.239963333333336,126.77413800000001
37.2399605,126.77414433333334
37.239957,126.77415333333332
37.239954166666664,126.77416066666667
37.23995133333334,126.77416783333335
37.23994916666666,126.77417466666665
37.23994716666667,126.77418516666667
37.23994616666666,126.77419666666668
37.239946833333335,126.77420566666666
37.239948,126.77421233333334
37.239949499999994,126.77421799999999
37.239951,126.77422399999999
37.23995266666667,126.77422933333334
37.239955,126.77423666666667
37.23995783333333,126.774244
37.23996183333334,126.7742525
37.239965833333336,126.77425966666667
37.239969333333335,126.77426500000001
37.2399735,126.77426949999999
37.23997816666667,126.77427383333334
37.239982000000005,126.77427666666667
37.2399845,126.77427833333334
37.23998566666667,126.77427916666666
37.239986,126.77427933333333
37.239986,126.77427933333333
37.239985833333336,126.77427933333333
37.239985833333336,126.77427933333333
37.239985833333336,126.77427933333333
37.239986,126.77427916666666
