37.241907,126.773736
37.241901,126.773736
37.241892,126.773736
37.241882,126.773737
37.241872,126.773737
37.241863,126.773738
37.241853,126.773738
37.241841,126.773739
37.241827,126.773740
37.241815,126.773740
37.241804,126.773741
37.241794,126.773744
37.241787,126.773746
37.241780,126.773748
37.241772,126.773751
37.241766,126.773753
37.241759,126.773756
37.241750,126.773760
37.241744,126.773764
37.241740,126.773767
37.241736,126.773771
37.241731,126.773775
37.241724,126.773781
37.241716,126.773788
37.241707,126.773798
37.241703,126.773806
37.241699,126.773813
37.241697,126.773818
37.241695,126.773821
37.241692,126.773826
37.241688,126.773833
37.241683,126.773842
37.241678,126.773853
37.241674,126.773862
37.241672,126.773870
37.241671,126.773876
37.241669,126.773884
37.241668,126.773893
37.241667,126.773900
37.241666,126.773909
37.241666,126.773915
37.241666,126.773921
37.241666,126.773927
37.241666,126.773936
37.241666,126.773946
37.241666,126.773956
37.241666,126.773961
